pair,M,N,seed,mirror,winner_label,turns,unresolved
WDD:WBB,2,2,20201,1,B,14,false
WDD:WBB,2,2,20202,0,B,17,false
WDD:WBB,2,2,20202,1,B,20,false
WDD:WBB,2,2,20203,0,B,21,false
WDD:WBB,2,2,20203,1,B,28,false
WDD:WBB,2,2,20204,0,B,25,false
WDD:WBB,2,2,20204,1,B,28,false
WDD:WBB,2,2,20205,0,B,17,false
WDD:WBB,2,2,20205,1,B,20,false
WDD:WBB,2,2,20206,0,B,13,false
WDD:WBB,2,2,20206,1,B,20,false
WDD:WBB,2,2,20207,0,B,15,false
WDD:WBB,2,2,20207,1,B,22,false
WDD:WBB,2,2,20208,0,B,19,false
WDD:WBB,2,2,20208,1,B,20,false
WDD:WBB,2,2,20209,0,B,25,false
WDD:WBB,2,2,20209,1,B,32,false
WDD:WBB,2,2,20210,0,B,21,false
WDD:WBB,2,2,20210,1,B,14,false
WDD:WBB,2,2,20211,0,B,17,false
WDD:WBB,2,2,20211,1,B,14,false
WDD:WBB,2,2,20212,0,B,61,false
WDD:WBB,2,2,20212,1,draw,100,true
WDD:WBB,2,2,20213,0,B,20,false
WDD:WBB,2,2,20213,1,B,14,false
WDD:WBB,2,2,20214,0,B,29,false
WDD:WBB,2,2,20214,1,B,22,false
WDD:WBB,2,2,20215,0,B,19,false
WDD:WBB,2,2,20215,1,B,18,false
WDD:WBB,2,2,20216,0,B,23,false
WDD:WBB,2,2,20216,1,B,30,false
WDD:WBB,2,2,20217,0,B,21,false
WDD:WBB,2,2,20217,1,B,26,false
WDD:WBB,2,2,20218,0,B,21,false
WDD:WBB,2,2,20218,1,B,24,false
WDD:WBB,2,2,20219,0,B,25,false
WDD:WBB,2,2,20219,1,B,14,false
WDD:WBB,2,2,20220,0,B,21,false
WDD:WBB,2,2,20220,1,B,18,false
WDD:WBB,2,2,20221,0,B,21,false
WDD:WBB,2,2,20221,1,B,16,false
WDD:WBB,2,2,20222,0,B,21,false
WDD:WBB,2,2,20222,1,B,20,false
WDD:WBB,2,2,20223,0,B,15,false
WDD:WBB,2,2,20223,1,draw,100,true
WDD:WBB,2,2,20224,0,B,23,false
WDD:WBB,2,2,20224,1,B,16,false
WDD:WBB,2,2,20225,0,B,21,false
WDD:WBB,2,2,20225,1,B,30,false
WDD:WBB,2,2,20226,0,B,19,false
WDD:WBB,2,2,20226,1,B,22,false
WDD:WBB,2,2,20227,0,B,23,false
WDD:WBB,2,2,20227,1,B,22,false
WDD:WBB,2,2,20228,0,B,17,false
WDD:WBB,2,2,20228,1,B,20,false
WDD:WBB,2,2,20229,0,B,15,false
WDD:WBB,2,2,20229,1,B,12,false
WDD:WBB,2,2,20230,0,B,23,false
WDD:WBB,2,2,20230,1,B,18,false
WDD:WBB,2,2,20231,0,B,17,false
WDD:WBB,2,2,20231,1,B,17,false
WDD:WBB,2,2,20232,0,B,17,false
WDD:WBB,2,2,20232,1,B,20,false
WDD:WBB,2,2,20233,0,B,23,false
WDD:WBB,2,2,20233,1,B,24,false
WDD:WBB,2,2,20234,0,B,27,false
WDD:WBB,2,2,20234,1,B,19,false
WDD:WBB,2,2,20235,0,B,17,false
WDD:WBB,2,2,20235,1,B,20,false
WDD:WBB,2,2,20236,0,B,21,false
WDD:WBB,2,2,20236,1,B,16,false
WDD:WBB,2,2,20237,0,B,20,false
WDD:WBB,2,2,20237,1,B,22,false
WDD:WBB,2,2,20238,0,B,19,false
WDD:WBB,2,2,20238,1,B,23,false
WDD:WBB,2,2,20239,0,B,17,false
WDD:WBB,2,2,20239,1,B,18,false
WDD:WBB,2,2,20240,0,B,17,false
WDD:WBB,2,2,20240,1,B,14,false
WDD:WBB,2,2,20241,0,B,15,false
WDD:WBB,2,2,20241,1,B,16,false
WDD:WBB,2,2,20242,0,B,39,false
WDD:WBB,2,2,20242,1,B,26,false
WDD:WBB,2,2,20243,0,B,23,false
WDD:WBB,2,2,20243,1,B,19,false
WDD:WBB,2,2,20244,0,B,17,false
WDD:WBB,2,2,20244,1,B,14,false
WDD:WBB,2,2,20245,0,B,19,false
WDD:WBB,2,2,20245,1,B,16,false
WDD:WBB,2,2,20246,0,B,21,false
WDD:WBB,2,2,20246,1,B,20,false
WDD:WBB,2,2,20247,0,B,15,false
WDD:WBB,2,2,20247,1,B,26,false
WDD:WBB,2,2,20248,0,B,19,false
WDD:WBB,2,2,20248,1,B,18,false
WDD:WBB,2,2,20249,0,B,19,false
WDD:WBB,2,2,20249,1,B,22,false
WDD:WBB,2,3,30200,0,B,23,false
WDD:WBB,2,3,30200,1,B,22,false
WDD:WBB,2,3,30201,0,B,17,false
WDD:WBB,2,3,30201,1,B,28,false
WDD:WBB,2,3,30202,0,B,51,false
WDD:WBB,2,3,30202,1,B,21,false
WDD:WBB,2,3,30203,0,B,29,false
WDD:WBB,2,3,30203,1,B,18,false
WDD:WBB,2,3,30204,0,B,19,false
WDD:WBB,2,3,30204,1,B,20,false
WDD:WBB,2,3,30205,0,B,27,false
WDD:WBB,2,3,30205,1,B,22,false
WDD:WBB,2,3,30206,0,B,15,false
WDD:WBB,2,3,30206,1,B,48,false
WDD:WBB,2,3,30207,0,B,28,false
WDD:WBB,2,3,30207,1,B,46,false
WDD:WBB,2,3,30208,0,B,25,false
WDD:WBB,2,3,30208,1,B,18,false
WDD:WBB,2,3,30209,0,B,23,false
WDD:WBB,2,3,30209,1,B,19,false
WDD:WBB,2,3,30210,0,B,25,false
WDD:WBB,2,3,30210,1,B,36,false
WDD:WBB,2,3,30211,0,B,25,false
WDD:WBB,2,3,30211,1,B,24,false
WDD:WBB,2,3,30212,0,B,33,false
WDD:WBB,2,3,30212,1,B,19,false
WDD:WBB,2,3,30213,0,B,21,false
WDD:WBB,2,3,30213,1,B,21,false
WDD:WBB,2,3,30214,0,B,21,false
WDD:WBB,2,3,30214,1,B,26,false
WDD:WBB,2,3,30215,0,B,19,false
WDD:WBB,2,3,30215,1,B,28,false
WDD:WBB,2,3,30216,0,B,16,false
WDD:WBB,2,3,30216,1,B,25,false
WDD:WBB,2,3,30217,0,B,22,false
WDD:WBB,2,3,30217,1,B,22,false
WDD:WBB,2,3,30218,0,B,23,false
WDD:WBB,2,3,30218,1,B,22,false
WDD:WBB,2,3,30219,0,B,29,false
WDD:WBB,2,3,30219,1,B,24,false
WDD:WBB,2,3,30220,0,B,25,false
WDD:WBB,2,3,30220,1,B,32,false
WDD:WBB,2,3,30221,0,B,27,false
WDD:WBB,2,3,30221,1,B,28,false
WDD:WBB,2,3,30222,0,B,33,false
WDD:WBB,2,3,30222,1,B,24,false
WDD:WBB,2,3,30223,0,B,27,false
WDD:WBB,2,3,30223,1,B,28,false
WDD:WBB,2,3,30224,0,B,19,false
WDD:WBB,2,3,30224,1,B,24,false
WDD:WBB,2,3,30225,0,B,25,false
WDD:WBB,2,3,30225,1,B,18,false
WDD:WBB,2,3,30226,0,B,25,false
WDD:WBB,2,3,30226,1,B,26,false
WDD:WBB,2,3,30227,0,B,22,false
WDD:WBB,2,3,30227,1,B,30,false
WDD:WBB,2,3,30228,0,B,35,false
WDD:WBB,2,3,30228,1,B,57,false
WDD:WBB,2,3,30229,0,B,21,false
WDD:WBB,2,3,30229,1,B,24,false
WDD:WBB,2,3,30230,0,B,23,false
WDD:WBB,2,3,30230,1,B,24,false
WDD:WBB,2,3,30231,0,B,21,false
WDD:WBB,2,3,30231,1,B,48,false
WDD:WBB,2,3,30232,0,B,20,false
WDD:WBB,2,3,30232,1,B,34,false
WDD:WBB,2,3,30233,0,B,37,false
WDD:WBB,2,3,30233,1,B,14,false
WDD:WBB,2,3,30234,0,B,33,false
WDD:WBB,2,3,30234,1,B,17,false
WDD:WBB,2,3,30235,0,B,26,false
WDD:WBB,2,3,30235,1,B,18,false
WDD:WBB,2,3,30236,0,B,40,false
WDD:WBB,2,3,30236,1,B,42,false
WDD:WBB,2,3,30237,0,B,25,false
WDD:WBB,2,3,30237,1,B,22,false
WDD:WBB,2,3,30238,0,B,31,false
WDD:WBB,2,3,30238,1,draw,100,true
WDD:WBB,2,3,30239,0,B,19,false
WDD:WBB,2,3,30239,1,B,34,false
WDD:WBB,2,3,30240,0,B,17,false
WDD:WBB,2,3,30240,1,B,22,false
WDD:WBB,2,3,30241,0,B,19,false
WDD:WBB,2,3,30241,1,B,16,false
WDD:WBB,2,3,30242,0,B,53,false
WDD:WBB,2,3,30242,1,B,26,false
WDD:WBB,2,3,30243,0,B,29,false
WDD:WBB,2,3,30243,1,B,44,false
WDD:WBB,2,3,30244,0,B,35,false
WDD:WBB,2,3,30244,1,B,49,false
WDD:WBB,2,3,30245,0,B,25,false
WDD:WBB,2,3,30245,1,B,20,false
WDD:WBB,2,3,30246,0,B,18,false
WDD:WBB,2,3,30246,1,B,18,false
WDD:WBB,2,3,30247,0,B,35,false
WDD:WBB,2,3,30247,1,B,20,false
WDD:WBB,2,3,30248,0,B,37,false
WDD:WBB,2,3,30248,1,B,26,false
WDD:WBB,2,3,30249,0,B,37,false
WDD:WBB,2,3,30249,1,B,22,false
WDD:WBB,2,4,40200,0,B,29,false
WDD:WBB,2,4,40200,1,B,28,false
WDD:WBB,2,4,40201,0,B,27,false
WDD:WBB,2,4,40201,1,B,28,false
WDD:WBB,2,4,40202,0,B,23,false
WDD:WBB,2,4,40202,1,B,28,false
WDD:WBB,2,4,40203,0,B,31,false
WDD:WBB,2,4,40203,1,B,36,false
WDD:WBB,2,4,40204,0,B,21,false
WDD:WBB,2,4,40204,1,B,24,false
WDD:WBB,2,4,40205,0,B,25,false
WDD:WBB,2,4,40205,1,B,21,false
WDD:WBB,2,4,40206,0,B,25,false
WDD:WBB,2,4,40206,1,B,36,false
WDD:WBB,2,4,40207,0,B,19,false
WDD:WBB,2,4,40207,1,B,26,false
WDD:WBB,2,4,40208,0,B,27,false
WDD:WBB,2,4,40208,1,B,34,false
WDD:WBB,2,4,40209,0,B,29,false
WDD:WBB,2,4,40209,1,B,34,false
WDD:WBB,2,4,40210,0,B,27,false
WDD:WBB,2,4,40210,1,B,20,false
WDD:WBB,2,4,40211,0,B,19,false
WDD:WBB,2,4,40211,1,B,22,false
WDD:WBB,2,4,40212,0,B,33,false
WDD:WBB,2,4,40212,1,B,24,false
WDD:WBB,2,4,40213,0,B,21,false
WDD:WBB,2,4,40213,1,B,22,false
WDD:WBB,2,4,40214,0,B,27,false
WDD:WBB,2,4,40214,1,B,24,false
WDD:WBB,2,4,40215,0,B,29,false
WDD:WBB,2,4,40215,1,B,24,false
WDD:WBB,2,4,40216,0,B,23,false
WDD:WBB,2,4,40216,1,B,28,false
WDD:WBB,2,4,40217,0,B,25,false
WDD:WBB,2,4,40217,1,B,22,false
WDD:WBB,2,4,40218,0,B,31,false
WDD:WBB,2,4,40218,1,B,26,false
WDD:WBB,2,4,40219,0,B,26,false
WDD:WBB,2,4,40219,1,B,28,false
WDD:WBB,2,4,40220,0,B,31,false
WDD:WBB,2,4,40220,1,B,30,false
WDD:WBB,2,4,40221,0,B,23,false
WDD:WBB,2,4,40221,1,B,22,false
WDD:WBB,2,4,40222,0,B,17,false
WDD:WBB,2,4,40222,1,B,22,false
WDD:WBB,2,4,40223,0,B,21,false
WDD:WBB,2,4,40223,1,B,38,false
WDD:WBB,2,4,40224,0,B,21,false
WDD:WBB,2,4,40224,1,B,30,false
WDD:WBB,2,4,40225,0,B,25,false
WDD:WBB,2,4,40225,1,B,24,false
WDD:WBB,2,4,40226,0,B,19,false
WDD:WBB,2,4,40226,1,B,22,false
WDD:WBB,2,4,40227,0,B,21,false
WDD:WBB,2,4,40227,1,B,22,false
WDD:WBB,2,4,40228,0,B,39,false
WDD:WBB,2,4,40228,1,B,23,false
WDD:WBB,2,4,40229,0,B,25,false
WDD:WBB,2,4,40229,1,B,20,false
WDD:WBB,2,4,40230,0,B,31,false
WDD:WBB,2,4,40230,1,B,36,false
WDD:WBB,2,4,40231,0,B,19,false
WDD:WBB,2,4,40231,1,B,23,false
WDD:WBB,2,4,40232,0,B,33,false
WDD:WBB,2,4,40232,1,B,20,false
WDD:WBB,2,4,40233,0,B,25,false
WDD:WBB,2,4,40233,1,B,26,false
WDD:WBB,2,4,40234,0,draw,100,true
WDD:WBB,2,4,40234,1,B,28,false
WDD:WBB,2,4,40235,0,B,19,false
WDD:WBB,2,4,40235,1,B,42,false
WDD:WBB,2,4,40236,0,draw,100,true
WDD:WBB,2,4,40236,1,B,26,false
WDD:WBB,2,4,40237,0,draw,100,true
WDD:WBB,2,4,40237,1,B,37,false
WDD:WBB,2,4,40238,0,B,29,false
WDD:WBB,2,4,40238,1,draw,100,true
WDD:WBB,2,4,40239,0,B,17,false
WDD:WBB,2,4,40239,1,B,18,false
WDD:WBB,2,4,40240,0,B,21,false
WDD:WBB,2,4,40240,1,draw,100,true
WDD:WBB,2,4,40241,0,B,33,false
WDD:WBB,2,4,40241,1,B,20,false
WDD:WBB,2,4,40242,0,B,37,false
WDD:WBB,2,4,40242,1,B,26,false
WDD:WBB,2,4,40243,0,B,27,false
WDD:WBB,2,4,40243,1,B,21,false
WDD:WBB,2,4,40244,0,B,19,false
WDD:WBB,2,4,40244,1,B,30,false
WDD:WBB,2,4,40245,0,B,27,false
WDD:WBB,2,4,40245,1,B,26,false
WDD:WBB,2,4,40246,0,B,21,false
WDD:WBB,2,4,40246,1,B,31,false
WDD:WBB,2,4,40247,0,B,31,false
WDD:WBB,2,4,40247,1,B,40,false
WDD:WBB,2,4,40248,0,B,21,false
WDD:WBB,2,4,40248,1,B,28,false
WDD:WBB,2,4,40249,0,B,23,false
WDD:WBB,2,4,40249,1,B,28,false
WDD:WBB,2,5,50200,0,B,37,false
WDD:WBB,2,5,50200,1,B,26,false
WDD:WBB,2,5,50201,0,draw,100,true
WDD:WBB,2,5,50201,1,B,24,false
WDD:WBB,2,5,50202,0,draw,100,true
WDD:WBB,2,5,50202,1,B,24,false
WDD:WBB,2,5,50203,0,B,29,false
WDD:WBB,2,5,50203,1,draw,100,true
WDD:WBB,2,5,50204,0,B,39,false
WDD:WBB,2,5,50204,1,B,44,false
WDD:WBB,2,5,50205,0,B,27,false
WDD:WBB,2,5,50205,1,B,28,false
WDD:WBB,2,5,50206,0,B,35,false
WDD:WBB,2,5,50206,1,draw,100,true
WDD:WBB,2,5,50207,0,B,33,false
WDD:WBB,2,5,50207,1,B,48,false
WDD:WBB,2,5,50208,0,B,33,false
WDD:WBB,2,5,50208,1,B,24,false
WDD:WBB,2,5,50209,0,draw,100,true
WDD:WBB,2,5,50209,1,B,22,false
WDD:WBB,2,5,50210,0,B,25,false
WDD:WBB,2,5,50210,1,A,42,false
WDD:WBB,2,5,50211,0,B,41,false
WDD:WBB,2,5,50211,1,B,26,false
WDD:WBB,2,5,50212,0,draw,100,true
WDD:WBB,2,5,50212,1,B,30,false
WDD:WBB,2,5,50213,0,B,31,false
WDD:WBB,2,5,50213,1,B,22,false
WDD:WBB,2,5,50214,0,B,41,false
WDD:WBB,2,5,50214,1,B,36,false
WDD:WBB,2,5,50215,0,B,35,false
WDD:WBB,2,5,50215,1,B,32,false
WDD:WBB,2,5,50216,0,B,27,false
WDD:WBB,2,5,50216,1,B,30,false
WDD:WBB,2,5,50217,0,B,21,false
WDD:WBB,2,5,50217,1,B,28,false
WDD:WBB,2,5,50218,0,B,27,false
WDD:WBB,2,5,50218,1,B,30,false
WDD:WBB,2,5,50219,0,B,21,false
WDD:WBB,2,5,50219,1,B,22,false
WDD:WBB,2,5,50220,0,B,23,false
WDD:WBB,2,5,50220,1,B,22,false
WDD:WBB,2,5,50221,0,B,35,false
WDD:WBB,2,5,50221,1,B,28,false
WDD:WBB,2,5,50222,0,B,31,false
WDD:WBB,2,5,50222,1,B,40,false
WDD:WBB,2,5,50223,0,A,29,false
WDD:WBB,2,5,50223,1,B,26,false
WDD:WBB,2,5,50224,0,draw,100,true
WDD:WBB,2,5,50224,1,B,26,false
WDD:WBB,2,5,50225,0,B,25,false
WDD:WBB,2,5,50225,1,B,30,false
WDD:WBB,2,5,50226,0,B,17,false
WDD:WBB,2,5,50226,1,B,32,false
WDD:WBB,2,5,50227,0,B,19,false
WDD:WBB,2,5,50227,1,B,20,false
WDD:WBB,2,5,50228,0,B,27,false
WDD:WBB,2,5,50228,1,B,20,false
WDD:WBB,2,5,50229,0,B,27,false
WDD:WBB,2,5,50229,1,B,24,false
WDD:WBB,2,5,50230,0,B,29,false
WDD:WBB,2,5,50230,1,B,34,false
WDD:WBB,2,5,50231,0,draw,100,true
WDD:WBB,2,5,50231,1,B,26,false
WDD:WBB,2,5,50232,0,B,33,false
WDD:WBB,2,5,50232,1,B,26,false
WDD:WBB,2,5,50233,0,B,25,false
WDD:WBB,2,5,50233,1,B,30,false
WDD:WBB,2,5,50234,0,B,21,false
WDD:WBB,2,5,50234,1,B,26,false
WDD:WBB,2,5,50235,0,B,29,false
WDD:WBB,2,5,50235,1,B,32,false
WDD:WBB,2,5,50236,0,B,27,false
WDD:WBB,2,5,50236,1,B,28,false
WDD:WBB,2,5,50237,0,B,23,false
WDD:WBB,2,5,50237,1,B,28,false
WDD:WBB,2,5,50238,0,B,17,false
WDD:WBB,2,5,50238,1,B,20,false
WDD:WBB,2,5,50239,0,B,29,false
WDD:WBB,2,5,50239,1,B,20,false
WDD:WBB,2,5,50240,0,B,23,false
WDD:WBB,2,5,50240,1,A,22,false
WDD:WBB,2,5,50241,0,draw,100,true
WDD:WBB,2,5,50241,1,B,26,false
WDD:WBB,2,5,50242,0,B,29,false
WDD:WBB,2,5,50242,1,B,34,false
WDD:WBB,2,5,50243,0,B,25,false
WDD:WBB,2,5,50243,1,B,28,false
WDD:WBB,2,5,50244,0,B,19,false
WDD:WBB,2,5,50244,1,B,32,false
WDD:WBB,2,5,50245,0,B,21,false
WDD:WBB,2,5,50245,1,B,23,false
WDD:WBB,2,5,50246,0,B,21,false
WDD:WBB,2,5,50246,1,B,20,false
WDD:WBB,2,5,50247,0,B,31,false
WDD:WBB,2,5,50247,1,A,18,false
WDD:WBB,2,5,50248,0,draw,100,true
WDD:WBB,2,5,50248,1,B,22,false
WDD:WBB,2,5,50249,0,B,23,false
WDD:WBB,2,5,50249,1,B,21,false
WDD:WBB,2,6,60200,0,B,27,false
WDD:WBB,2,6,60200,1,A,32,false
WDD:WBB,2,6,60201,0,B,31,false
WDD:WBB,2,6,60201,1,B,26,false
WDD:WBB,2,6,60202,0,B,23,false
WDD:WBB,2,6,60202,1,A,26,false
WDD:WBB,2,6,60203,0,draw,100,true
WDD:WBB,2,6,60203,1,draw,100,true
WDD:WBB,2,6,60204,0,A,15,false
WDD:WBB,2,6,60204,1,A,22,false
WDD:WBB,2,6,60205,0,A,21,false
WDD:WBB,2,6,60205,1,B,34,false
WDD:WBB,2,6,60206,0,A,25,false
WDD:WBB,2,6,60206,1,A,30,false
WDD:WBB,2,6,60207,0,B,25,false
WDD:WBB,2,6,60207,1,draw,100,true
WDD:WBB,2,6,60208,0,B,25,false
WDD:WBB,2,6,60208,1,A,24,false
WDD:WBB,2,6,60209,0,A,23,false
WDD:WBB,2,6,60209,1,A,26,false
WDD:WBB,2,6,60210,0,A,29,false
WDD:WBB,2,6,60210,1,A,28,false
WDD:WBB,2,6,60211,0,A,33,false
WDD:WBB,2,6,60211,1,A,28,false
WDD:WBB,2,6,60212,0,A,23,false
WDD:WBB,2,6,60212,1,B,38,false
WDD:WBB,2,6,60213,0,A,19,false
WDD:WBB,2,6,60213,1,B,38,false
WDD:WBB,2,6,60214,0,A,25,false
WDD:WBB,2,6,60214,1,A,26,false
WDD:WBB,2,6,60215,0,B,27,false
WDD:WBB,2,6,60215,1,A,24,false
WDD:WBB,2,6,60216,0,A,23,false
WDD:WBB,2,6,60216,1,A,20,false
WDD:WBB,2,6,60217,0,A,29,false
WDD:WBB,2,6,60217,1,A,28,false
WDD:WBB,2,6,60218,0,A,23,false
WDD:WBB,2,6,60218,1,A,22,false
WDD:WBB,2,6,60219,0,A,21,false
WDD:WBB,2,6,60219,1,B,24,false
WDD:WBB,2,6,60220,0,B,27,false
WDD:WBB,2,6,60220,1,B,40,false
WDD:WBB,2,6,60221,0,A,23,false
WDD:WBB,2,6,60221,1,A,34,false
WDD:WBB,2,6,60222,0,A,27,false
WDD:WBB,2,6,60222,1,A,32,false
WDD:WBB,2,6,60223,0,B,35,false
WDD:WBB,2,6,60223,1,A,22,false
WDD:WBB,2,6,60224,0,draw,100,true
WDD:WBB,2,6,60224,1,A,30,false
WDD:WBB,2,6,60225,0,B,33,false
WDD:WBB,2,6,60225,1,A,28,false
WDD:WBB,2,6,60226,0,A,23,false
WDD:WBB,2,6,60226,1,A,30,false
WDD:WBB,2,6,60227,0,B,23,false
WDD:WBB,2,6,60227,1,A,20,false
WDD:WBB,2,6,60228,0,B,35,false
WDD:WBB,2,6,60228,1,A,22,false
WDD:WBB,2,6,60229,0,B,25,false
WDD:WBB,2,6,60229,1,B,28,false
WDD:WBB,2,6,60230,0,A,25,false
WDD:WBB,2,6,60230,1,A,28,false
WDD:WBB,2,6,60231,0,A,25,false
WDD:WBB,2,6,60231,1,draw,100,true
WDD:WBB,2,6,60232,0,B,25,false
WDD:WBB,2,6,60232,1,A,22,false
WDD:WBB,2,6,60233,0,draw,100,true
WDD:WBB,2,6,60233,1,B,32,false
WDD:WBB,2,6,60234,0,A,31,false
WDD:WBB,2,6,60234,1,A,32,false
WDD:WBB,2,6,60235,0,A,31,false
WDD:WBB,2,6,60235,1,A,28,false
WDD:WBB,2,6,60236,0,B,33,false
WDD:WBB,2,6,60236,1,draw,100,true
WDD:WBB,2,6,60237,0,B,19,false
WDD:WBB,2,6,60237,1,A,20,false
WDD:WBB,2,6,60238,0,B,33,false
WDD:WBB,2,6,60238,1,A,24,false
WDD:WBB,2,6,60239,0,B,23,false
WDD:WBB,2,6,60239,1,A,24,false
WDD:WBB,2,6,60240,0,A,35,false
WDD:WBB,2,6,60240,1,A,24,false
WDD:WBB,2,6,60241,0,B,33,false
WDD:WBB,2,6,60241,1,A,22,false
WDD:WBB,2,6,60242,0,draw,100,true
WDD:WBB,2,6,60242,1,A,30,false
WDD:WBB,2,6,60243,0,draw,100,true
WDD:WBB,2,6,60243,1,A,24,false
WDD:WBB,2,6,60244,0,A,21,false
WDD:WBB,2,6,60244,1,A,22,false
WDD:WBB,2,6,60245,0,B,35,false
WDD:WBB,2,6,60245,1,A,20,false
WDD:WBB,2,6,60246,0,A,25,false
WDD:WBB,2,6,60246,1,A,30,false
WDD:WBB,2,6,60247,0,A,21,false
WDD:WBB,2,6,60247,1,A,26,false
WDD:WBB,2,6,60248,0,B,25,false
WDD:WBB,2,6,60248,1,A,22,false
WDD:WBB,2,6,60249,0,A,21,false
WDD:WBB,2,6,60249,1,A,26,false
WDD:WBB,2,7,70200,0,A,25,false
WDD:WBB,2,7,70200,1,A,24,false
WDD:WBB,2,7,70201,0,A,17,false
WDD:WBB,2,7,70201,1,A,20,false
WDD:WBB,2,7,70202,0,A,23,false
WDD:WBB,2,7,70202,1,A,26,false
WDD:WBB,2,7,70203,0,A,25,false
WDD:WBB,2,7,70203,1,A,26,false
WDD:WBB,2,7,70204,0,A,33,false
WDD:WBB,2,7,70204,1,A,36,false
WDD:WBB,2,7,70205,0,A,23,false
WDD:WBB,2,7,70205,1,A,18,false
WDD:WBB,2,7,70206,0,A,43,false
WDD:WBB,2,7,70206,1,A,36,false
WDD:WBB,2,7,70207,0,A,27,false
WDD:WBB,2,7,70207,1,A,22,false
WDD:WBB,2,7,70208,0,A,19,false
WDD:WBB,2,7,70208,1,A,26,false
WDD:WBB,2,7,70209,0,A,25,false
WDD:WBB,2,7,70209,1,A,48,false
WDD:WBB,2,7,70210,0,A,19,false
WDD:WBB,2,7,70210,1,A,16,false
WDD:WBB,2,7,70211,0,A,23,false
WDD:WBB,2,7,70211,1,A,24,false
WDD:WBB,2,7,70212,0,B,39,false
WDD:WBB,2,7,70212,1,B,32,false
WDD:WBB,2,7,70213,0,A,23,false
WDD:WBB,2,7,70213,1,A,22,false
WDD:WBB,2,7,70214,0,A,27,false
WDD:WBB,2,7,70214,1,A,20,false
WDD:WBB,2,7,70215,0,A,23,false
WDD:WBB,2,7,70215,1,A,26,false
WDD:WBB,2,7,70216,0,A,33,false
WDD:WBB,2,7,70216,1,A,14,false
WDD:WBB,2,7,70217,0,A,23,false
WDD:WBB,2,7,70217,1,A,16,false
WDD:WBB,2,7,70218,0,A,21,false
WDD:WBB,2,7,70218,1,B,26,false
WDD:WBB,2,7,70219,0,A,23,false
WDD:WBB,2,7,70219,1,A,26,false
WDD:WBB,2,7,70220,0,A,19,false
WDD:WBB,2,7,70220,1,A,20,false
WDD:WBB,2,7,70221,0,A,17,false
WDD:WBB,2,7,70221,1,A,20,false
WDD:WBB,2,7,70222,0,B,34,false
WDD:WBB,2,7,70222,1,A,24,false
WDD:WBB,2,7,70223,0,A,35,false
WDD:WBB,2,7,70223,1,A,22,false
WDD:WBB,2,7,70224,0,A,13,false
WDD:WBB,2,7,70224,1,A,30,false
WDD:WBB,2,7,70225,0,A,23,false
WDD:WBB,2,7,70225,1,A,22,false
WDD:WBB,2,7,70226,0,A,17,false
WDD:WBB,2,7,70226,1,A,22,false
WDD:WBB,2,7,70227,0,A,23,false
WDD:WBB,2,7,70227,1,A,34,false
WDD:WBB,2,7,70228,0,A,23,false
WDD:WBB,2,7,70228,1,A,26,false
WDD:WBB,2,7,70229,0,A,25,false
WDD:WBB,2,7,70229,1,A,22,false
WDD:WBB,2,7,70230,0,A,21,false
WDD:WBB,2,7,70230,1,A,24,false
WDD:WBB,2,7,70231,0,A,21,false
WDD:WBB,2,7,70231,1,A,24,false
WDD:WBB,2,7,70232,0,A,19,false
WDD:WBB,2,7,70232,1,A,24,false
WDD:WBB,2,7,70233,0,A,21,false
WDD:WBB,2,7,70233,1,A,20,false
WDD:WBB,2,7,70234,0,A,21,false
WDD:WBB,2,7,70234,1,A,20,false
WDD:WBB,2,7,70235,0,A,27,false
WDD:WBB,2,7,70235,1,A,44,false
WDD:WBB,2,7,70236,0,A,19,false
WDD:WBB,2,7,70236,1,A,26,false
WDD:WBB,2,7,70237,0,A,19,false
WDD:WBB,2,7,70237,1,A,26,false
WDD:WBB,2,7,70238,0,A,23,false
WDD:WBB,2,7,70238,1,A,24,false
WDD:WBB,2,7,70239,0,A,19,false
WDD:WBB,2,7,70239,1,A,22,false
WDD:WBB,2,7,70240,0,A,19,false
WDD:WBB,2,7,70240,1,A,26,false
WDD:WBB,2,7,70241,0,A,21,false
WDD:WBB,2,7,70241,1,A,24,false
WDD:WBB,2,7,70242,0,B,29,false
WDD:WBB,2,7,70242,1,A,24,false
WDD:WBB,2,7,70243,0,A,33,false
WDD:WBB,2,7,70243,1,A,28,false
WDD:WBB,2,7,70244,0,A,17,false
WDD:WBB,2,7,70244,1,A,18,false
WDD:WBB,2,7,70245,0,A,29,false
WDD:WBB,2,7,70245,1,A,20,false
WDD:WBB,2,7,70246,0,A,33,false
WDD:WBB,2,7,70246,1,A,38,false
WDD:WBB,2,7,70247,0,A,25,false
WDD:WBB,2,7,70247,1,A,20,false
WDD:WBB,2,7,70248,0,A,19,false
WDD:WBB,2,7,70248,1,B,32,false
WDD:WBB,2,7,70249,0,A,21,false
WDD:WBB,2,7,70249,1,A,18,false
WDD:WBB,2,8,80200,0,A,21,false
WDD:WBB,2,8,80200,1,A,22,false
WDD:WBB,2,8,80201,0,A,19,false
WDD:WBB,2,8,80201,1,A,18,false
WDD:WBB,2,8,80202,0,A,21,false
WDD:WBB,2,8,80202,1,A,20,false
WDD:WBB,2,8,80203,0,A,19,false
WDD:WBB,2,8,80203,1,A,20,false
WDD:WBB,2,8,80204,0,A,19,false
