pair_id,seed,mirror,pos_a,first_mover,comp_a_wdd,comp_a_wcc,comp_a_wbb,comp_b_wdd,comp_b_wcc,comp_b_wbb,winner_label,turns,unresolved
0,1,0,P1,A,0,0,6,0,1,5,B,32,false
0,1,1,P2,B,0,0,6,0,1,5,A,44,false
0,2,0,P1,A,0,0,6,0,1,5,A,53,false
0,2,1,P2,B,0,0,6,0,1,5,B,53,false
0,3,0,P1,A,0,0,6,0,1,5,A,37,false
0,3,1,P2,B,0,0,6,0,1,5,A,40,false
0,4,0,P1,A,0,0,6,0,1,5,A,49,false
0,4,1,P2,B,0,0,6,0,1,5,A,42,false
0,5,0,P1,A,0,0,6,0,1,5,A,51,false
0,5,1,P2,B,0,0,6,0,1,5,A,38,false
1,1001,0,P1,A,0,0,6,0,2,4,A,41,false
1,1001,1,P2,B,0,0,6,0,2,4,A,40,false
1,1002,0,P1,A,0,0,6,0,2,4,A,37,false
1,1002,1,P2,B,0,0,6,0,2,4,A,32,false
1,1003,0,P1,A,0,0,6,0,2,4,A,51,false
1,1003,1,P2,B,0,0,6,0,2,4,A,29,false
1,1004,0,P1,A,0,0,6,0,2,4,B,40,false
1,1004,1,P2,B,0,0,6,0,2,4,A,44,false
1,1005,0,P1,A,0,0,6,0,2,4,A,59,false
1,1005,1,P2,B,0,0,6,0,2,4,A,48,false
2,2001,0,P1,A,0,0,6,0,3,3,A,41,false
2,2001,1,P2,B,0,0,6,0,3,3,A,36,false
2,2002,0,P1,A,0,0,6,0,3,3,A,45,false
2,2002,1,P2,B,0,0,6,0,3,3,A,38,false
2,2003,0,P1,A,0,0,6,0,3,3,A,35,false
2,2003,1,P2,B,0,0,6,0,3,3,A,38,false
2,2004,0,P1,A,0,0,6,0,3,3,A,29,false
2,2004,1,P2,B,0,0,6,0,3,3,A,36,false
2,2005,0,P1,A,0,0,6,0,3,3,A,47,false
2,2005,1,P2,B,0,0,6,0,3,3,A,20,false
3,3001,0,P1,A,0,0,6,0,4,2,A,51,false
3,3001,1,P2,B,0,0,6,0,4,2,A,52,false
3,3002,0,P1,A,0,0,6,0,4,2,A,27,false
3,3002,1,P2,B,0,0,6,0,4,2,A,32,false
3,3003,0,P1,A,0,0,6,0,4,2,A,29,false
3,3003,1,P2,B,0,0,6,0,4,2,A,30,false
3,3004,0,P1,A,0,0,6,0,4,2,A,41,false
3,3004,1,P2,B,0,0,6,0,4,2,A,36,false
3,3005,0,P1,A,0,0,6,0,4,2,A,37,false
3,3005,1,P2,B,0,0,6,0,4,2,A,46,false
4,4001,0,P1,A,0,0,6,0,5,1,A,31,false
4,4001,1,P2,B,0,0,6,0,5,1,A,22,false
4,4002,0,P1,A,0,0,6,0,5,1,A,43,false
4,4002,1,P2,B,0,0,6,0,5,1,A,26,false
4,4003,0,P1,A,0,0,6,0,5,1,A,41,false
4,4003,1,P2,B,0,0,6,0,5,1,A,32,false
4,4004,0,P1,A,0,0,6,0,5,1,A,41,false
4,4004,1,P2,B,0,0,6,0,5,1,A,30,false
4,4005,0,P1,A,0,0,6,0,5,1,A,21,false
4,4005,1,P2,B,0,0,6,0,5,1,A,24,false
5,5001,0,P1,A,0,0,6,0,6,0,A,29,false
5,5001,1,P2,B,0,0,6,0,6,0,A,29,false
5,5002,0,P1,A,0,0,6,0,6,0,A,21,false
5,5002,1,P2,B,0,0,6,0,6,0,A,22,false
5,5003,0,P1,A,0,0,6,0,6,0,A,36,false
5,5003,1,P2,B,0,0,6,0,6,0,A,32,false
5,5004,0,P1,A,0,0,6,0,6,0,A,28,false
5,5004,1,P2,B,0,0,6,0,6,0,A,43,false
5,5005,0,P1,A,0,0,6,0,6,0,A,34,false
5,5005,1,P2,B,0,0,6,0,6,0,A,32,false
6,6001,0,P1,A,0,0,6,1,0,5,A,33,false
6,6001,1,P2,B,0,0,6,1,0,5,A,40,false
6,6002,0,P1,A,0,0,6,1,0,5,B,36,false
6,6002,1,P2,B,0,0,6,1,0,5,A,34,false
6,6003,0,P1,A,0,0,6,1,0,5,A,49,false
6,6003,1,P2,B,0,0,6,1,0,5,A,40,false
6,6004,0,P1,A,0,0,6,1,0,5,A,43,false
6,6004,1,P2,B,0,0,6,1,0,5,B,47,false
6,6005,0,P1,A,0,0,6,1,0,5,B,46,false
6,6005,1,P2,B,0,0,6,1,0,5,A,44,false
7,7001,0,P1,A,0,0,6,1,1,4,A,35,false
7,7001,1,P2,B,0,0,6,1,1,4,A,38,false
7,7002,0,P1,A,0,0,6,1,1,4,A,21,false
7,7002,1,P2,B,0,0,6,1,1,4,A,30,false
7,7003,0,P1,A,0,0,6,1,1,4,A,31,false
7,7003,1,P2,B,0,0,6,1,1,4,A,34,false
7,7004,0,P1,A,0,0,6,1,1,4,A,36,false
7,7004,1,P2,B,0,0,6,1,1,4,A,36,false
7,7005,0,P1,A,0,0,6,1,1,4,A,29,false
7,7005,1,P2,B,0,0,6,1,1,4,A,28,false
8,8001,0,P1,A,0,0,6,1,2,3,A,45,false
8,8001,1,P2,B,0,0,6,1,2,3,A,46,false
8,8002,0,P1,A,0,0,6,1,2,3,A,43,false
8,8002,1,P2,B,0,0,6,1,2,3,A,44,false
8,8003,0,P1,A,0,0,6,1,2,3,A,23,false
8,8003,1,P2,B,0,0,6,1,2,3,A,22,false
8,8004,0,P1,A,0,0,6,1,2,3,A,29,false
8,8004,1,P2,B,0,0,6,1,2,3,A,36,false
8,8005,0,P1,A,0,0,6,1,2,3,A,49,false
8,8005,1,P2,B,0,0,6,1,2,3,A,40,false
9,9001,0,P1,A,0,0,6,1,3,2,A,34,false
9,9001,1,P2,B,0,0,6,1,3,2,A,38,false
9,9002,0,P1,A,0,0,6,1,3,2,A,35,false
9,9002,1,P2,B,0,0,6,1,3,2,A,26,false
9,9003,0,P1,A,0,0,6,1,3,2,A,46,false
9,9003,1,P2,B,0,0,6,1,3,2,A,28,false
9,9004,0,P1,A,0,0,6,1,3,2,A,37,false
9,9004,1,P2,B,0,0,6,1,3,2,A,50,false
9,9005,0,P1,A,0,0,6,1,3,2,A,39,false
9,9005,1,P2,B,0,0,6,1,3,2,A,42,false
10,10001,0,P1,A,0,0,6,1,4,1,A,27,false
10,10001,1,P2,B,0,0,6,1,4,1,A,22,false
10,10002,0,P1,A,0,0,6,1,4,1,A,41,false
10,10002,1,P2,B,0,0,6,1,4,1,A,38,false
10,10003,0,P1,A,0,0,6,1,4,1,A,38,false
10,10003,1,P2,B,0,0,6,1,4,1,A,39,false
10,10004,0,P1,A,0,0,6,1,4,1,A,35,false
10,10004,1,P2,B,0,0,6,1,4,1,A,35,false
10,10005,0,P1,A,0,0,6,1,4,1,A,49,false
10,10005,1,P2,B,0,0,6,1,4,1,A,32,false
11,11001,0,P1,A,0,0,6,1,5,0,A,30,false
11,11001,1,P2,B,0,0,6,1,5,0,A,28,false
11,11002,0,P1,A,0,0,6,1,5,0,A,44,false
11,11002,1,P2,B,0,0,6,1,5,0,A,45,false
11,11003,0,P1,A,0,0,6,1,5,0,A,40,false
11,11003,1,P2,B,0,0,6,1,5,0,A,31,false
11,11004,0,P1,A,0,0,6,1,5,0,A,22,false
11,11004,1,P2,B,0,0,6,1,5,0,A,25,false
11,11005,0,P1,A,0,0,6,1,5,0,A,24,false
11,11005,1,P2,B,0,0,6,1,5,0,A,28,false
12,12001,0,P1,A,0,0,6,2,0,4,A,43,false
12,12001,1,P2,B,0,0,6,2,0,4,A,31,false
12,12002,0,P1,A,0,0,6,2,0,4,A,33,false
12,12002,1,P2,B,0,0,6,2,0,4,A,38,false
12,12003,0,P1,A,0,0,6,2,0,4,A,43,false
12,12003,1,P2,B,0,0,6,2,0,4,A,44,false
12,12004,0,P1,A,0,0,6,2,0,4,A,37,false
12,12004,1,P2,B,0,0,6,2,0,4,A,36,false
12,12005,0,P1,A,0,0,6,2,0,4,A,31,false
12,12005,1,P2,B,0,0,6,2,0,4,A,32,false
13,13001,0,P1,A,0,0,6,2,1,3,A,21,false
13,13001,1,P2,B,0,0,6,2,1,3,A,22,false
13,13002,0,P1,A,0,0,6,2,1,3,A,27,false
13,13002,1,P2,B,0,0,6,2,1,3,A,32,false
13,13003,0,P1,A,0,0,6,2,1,3,A,31,false
13,13003,1,P2,B,0,0,6,2,1,3,A,30,false
13,13004,0,P1,A,0,0,6,2,1,3,A,35,false
13,13004,1,P2,B,0,0,6,2,1,3,A,40,false
13,13005,0,P1,A,0,0,6,2,1,3,A,22,false
13,13005,1,P2,B,0,0,6,2,1,3,A,26,false
14,14001,0,P1,A,0,0,6,2,2,2,A,27,false
14,14001,1,P2,B,0,0,6,2,2,2,A,34,false
14,14002,0,P1,A,0,0,6,2,2,2,A,37,false
14,14002,1,P2,B,0,0,6,2,2,2,A,38,false
14,14003,0,P1,A,0,0,6,2,2,2,A,29,false
14,14003,1,P2,B,0,0,6,2,2,2,A,29,false
14,14004,0,P1,A,0,0,6,2,2,2,A,31,false
14,14004,1,P2,B,0,0,6,2,2,2,A,40,false
14,14005,0,P1,A,0,0,6,2,2,2,A,25,false
14,14005,1,P2,B,0,0,6,2,2,2,A,30,false
15,15001,0,P1,A,0,0,6,2,3,1,A,23,false
15,15001,1,P2,B,0,0,6,2,3,1,A,26,false
15,15002,0,P1,A,0,0,6,2,3,1,A,63,false
15,15002,1,P2,B,0,0,6,2,3,1,A,58,false
15,15003,0,P1,A,0,0,6,2,3,1,A,41,false
15,15003,1,P2,B,0,0,6,2,3,1,A,39,false
15,15004,0,P1,A,0,0,6,2,3,1,A,39,false
15,15004,1,P2,B,0,0,6,2,3,1,A,34,false
15,15005,0,P1,A,0,0,6,2,3,1,A,28,false
15,15005,1,P2,B,0,0,6,2,3,1,A,68,false
16,16001,0,P1,A,0,0,6,2,4,0,A,31,false
16,16001,1,P2,B,0,0,6,2,4,0,A,21,false
16,16002,0,P1,A,0,0,6,2,4,0,A,40,false
16,16002,1,P2,B,0,0,6,2,4,0,A,35,false
16,16003,0,P1,A,0,0,6,2,4,0,A,42,false
16,16003,1,P2,B,0,0,6,2,4,0,A,28,false
16,16004,0,P1,A,0,0,6,2,4,0,A,24,false
16,16004,1,P2,B,0,0,6,2,4,0,A,18,false
16,16005,0,P1,A,0,0,6,2,4,0,A,33,false
16,16005,1,P2,B,0,0,6,2,4,0,A,33,false
17,17001,0,P1,A,0,0,6,3,0,3,A,35,false
17,17001,1,P2,B,0,0,6,3,0,3,A,28,false
17,17002,0,P1,A,0,0,6,3,0,3,A,32,false
17,17002,1,P2,B,0,0,6,3,0,3,A,40,false
17,17003,0,P1,A,0,0,6,3,0,3,A,35,false
17,17003,1,P2,B,0,0,6,3,0,3,A,32,false
17,17004,0,P1,A,0,0,6,3,0,3,A,29,false
17,17004,1,P2,B,0,0,6,3,0,3,A,52,false
17,17005,0,P1,A,0,0,6,3,0,3,A,33,false
17,17005,1,P2,B,0,0,6,3,0,3,A,34,false
18,18001,0,P1,A,0,0,6,3,1,2,A,35,false
18,18001,1,P2,B,0,0,6,3,1,2,A,44,false
18,18002,0,P1,A,0,0,6,3,1,2,A,43,false
18,18002,1,P2,B,0,0,6,3,1,2,A,45,false
18,18003,0,P1,A,0,0,6,3,1,2,A,29,false
18,18003,1,P2,B,0,0,6,3,1,2,A,30,false
18,18004,0,P1,A,0,0,6,3,1,2,A,41,false
18,18004,1,P2,B,0,0,6,3,1,2,A,44,false
18,18005,0,P1,A,0,0,6,3,1,2,A,42,false
18,18005,1,P2,B,0,0,6,3,1,2,A,31,false
19,19001,0,P1,A,0,0,6,3,2,1,A,33,false
19,19001,1,P2,B,0,0,6,3,2,1,A,26,false
19,19002,0,P1,A,0,0,6,3,2,1,A,29,false
19,19002,1,P2,B,0,0,6,3,2,1,A,28,false
19,19003,0,P1,A,0,0,6,3,2,1,A,35,false
19,19003,1,P2,B,0,0,6,3,2,1,A,42,false
19,19004,0,P1,A,0,0,6,3,2,1,A,26,false
19,19004,1,P2,B,0,0,6,3,2,1,A,26,false
19,19005,0,P1,A,0,0,6,3,2,1,A,27,false
19,19005,1,P2,B,0,0,6,3,2,1,A,34,false
20,20001,0,P1,A,0,0,6,3,3,0,A,26,false
20,20001,1,P2,B,0,0,6,3,3,0,A,17,false
20,20002,0,P1,A,0,0,6,3,3,0,A,40,false
20,20002,1,P2,B,0,0,6,3,3,0,A,31,false
20,20003,0,P1,A,0,0,6,3,3,0,A,36,false
20,20003,1,P2,B,0,0,6,3,3,0,A,25,false
20,20004,0,P1,A,0,0,6,3,3,0,A,35,false
20,20004,1,P2,B,0,0,6,3,3,0,A,41,false
20,20005,0,P1,A,0,0,6,3,3,0,A,30,false
20,20005,1,P2,B,0,0,6,3,3,0,A,29,false
21,21001,0,P1,A,0,0,6,4,0,2,A,39,false
21,21001,1,P2,B,0,0,6,4,0,2,A,40,false
21,21002,0,P1,A,0,0,6,4,0,2,A,29,false
21,21002,1,P2,B,0,0,6,4,0,2,A,35,false
21,21003,0,P1,A,0,0,6,4,0,2,A,23,false
21,21003,1,P2,B,0,0,6,4,0,2,A,25,false
21,21004,0,P1,A,0,0,6,4,0,2,A,34,false
21,21004,1,P2,B,0,0,6,4,0,2,A,34,false
21,21005,0,P1,A,0,0,6,4,0,2,A,47,false
21,21005,1,P2,B,0,0,6,4,0,2,A,40,false
22,22001,0,P1,A,0,0,6,4,1,1,A,30,false
22,22001,1,P2,B,0,0,6,4,1,1,A,27,false
22,22002,0,P1,A,0,0,6,4,1,1,A,35,false
22,22002,1,P2,B,0,0,6,4,1,1,A,29,false
22,22003,0,P1,A,0,0,6,4,1,1,A,31,false
22,22003,1,P2,B,0,0,6,4,1,1,A,31,false
22,22004,0,P1,A,0,0,6,4,1,1,A,48,false
22,22004,1,P2,B,0,0,6,4,1,1,A,34,false
22,22005,0,P1,A,0,0,6,4,1,1,A,37,false
22,22005,1,P2,B,0,0,6,4,1,1,A,40,false
23,23001,0,P1,A,0,0,6,4,2,0,A,40,false
23,23001,1,P2,B,0,0,6,4,2,0,A,45,false
23,23002,0,P1,A,0,0,6,4,2,0,A,46,false
23,23002,1,P2,B,0,0,6,4,2,0,A,31,false
23,23003,0,P1,A,0,0,6,4,2,0,A,38,false
23,23003,1,P2,B,0,0,6,4,2,0,A,39,false
23,23004,0,P1,A,0,0,6,4,2,0,A,52,false
23,23004,1,P2,B,0,0,6,4,2,0,A,26,false
23,23005,0,P1,A,0,0,6,4,2,0,A,30,false
23,23005,1,P2,B,0,0,6,4,2,0,A,33,false
24,24001,0,P1,A,0,0,6,5,0,1,A,28,false
24,24001,1,P2,B,0,0,6,5,0,1,A,31,false
24,24002,0,P1,A,0,0,6,5,0,1,A,27,false
24,24002,1,P2,B,0,0,6,5,0,1,A,48,false
24,24003,0,P1,A,0,0,6,5,0,1,A,30,false
24,24003,1,P2,B,0,0,6,5,0,1,A,23,false
24,24004,0,P1,A,0,0,6,5,0,1,A,19,false
24,24004,1,P2,B,0,0,6,5,0,1,A,25,false
24,24005,0,P1,A,0,0,6,5,0,1,A,30,false
24,24005,1,P2,B,0,0,6,5,0,1,A,28,false
25,25001,0,P1,A,0,0,6,5,1,0,A,33,false
25,25001,1,P2,B,0,0,6,5,1,0,A,31,false
25,25002,0,P1,A,0,0,6,5,1,0,A,40,false
25,25002,1,P2,B,0,0,6,5,1,0,A,27,false
25,25003,0,P1,A,0,0,6,5,1,0,A,34,false
25,25003,1,P2,B,0,0,6,5,1,0,A,45,false
25,25004,0,P1,A,0,0,6,5,1,0,A,27,false
25,25004,1,P2,B,0,0,6,5,1,0,A,22,false
25,25005,0,P1,A,0,0,6,5,1,0,A,35,false
25,25005,1,P2,B,0,0,6,5,1,0,A,35,false
26,26001,0,P1,A,0,0,6,6,0,0,A,36,false
26,26001,1,P2,B,0,0,6,6,0,0,A,40,false
26,26002,0,P1,A,0,0,6,6,0,0,A,24,false
26,26002,1,P2,B,0,0,6,6,0,0,A,37,false
26,26003,0,P1,A,0,0,6,6,0,0,A,18,false
26,26003,1,P2,B,0,0,6,6,0,0,A,18,false
26,26004,0,P1,A,0,0,6,6,0,0,A,20,false
26,26004,1,P2,B,0,0,6,6,0,0,A,26,false
26,26005,0,P1,A,0,0,6,6,0,0,A,38,false
26,26005,1,P2,B,0,0,6,6,0,0,A,33,false
27,27001,0,P1,A,0,1,5,0,2,4,A,35,false
27,27001,1,P2,B,0,1,5,0,2,4,B,45,false
27,27002,0,P1,A,0,1,5,0,2,4,A,33,false
27,27002,1,P2,B,0,1,5,0,2,4,A,36,false
27,27003,0,P1,A,0,1,5,0,2,4,A,31,false
27,27003,1,P2,B,0,1,5,0,2,4,A,36,false
27,27004,0,P1,A,0,1,5,0,2,4,B,42,false
27,27004,1,P2,B,0,1,5,0,2,4,B,45,false
27,27005,0,P1,A,0,1,5,0,2,4,A,23,false
27,27005,1,P2,B,0,1,5,0,2,4,A,26,false
28,28001,0,P1,A,0,1,5,0,3,3,B,52,false
28,28001,1,P2,B,0,1,5,0,3,3,A,44,false
28,28002,0,P1,A,0,1,5,0,3,3,A,35,false
28,28002,1,P2,B,0,1,5,0,3,3,A,38,false
28,28003,0,P1,A,0,1,5,0,3,3,A,23,false
28,28003,1,P2,B,0,1,5,0,3,3,A,24,false
28,28004,0,P1,A,0,1,5,0,3,3,A,45,false
28,28004,1,P2,B,0,1,5,0,3,3,A,40,false
28,28005,0,P1,A,0,1,5,0,3,3,A,37,false
28,28005,1,P2,B,0,1,5,0,3,3,A,34,false
29,29001,0,P1,A,0,1,5,0,4,2,A,49,false
29,29001,1,P2,B,0,1,5,0,4,2,A,44,false
29,29002,0,P1,A,0,1,5,0,4,2,A,33,false
29,29002,1,P2,B,0,1,5,0,4,2,A,50,false
29,29003,0,P1,A,0,1,5,0,4,2,A,21,false
29,29003,1,P2,B,0,1,5,0,4,2,B,21,false
29,29004,0,P1,A,0,1,5,0,4,2,A,29,false
29,29004,1,P2,B,0,1,5,0,4,2,A,56,false
29,29005,0,P1,A,0,1,5,0,4,2,A,37,false
29,29005,1,P2,B,0,1,5,0,4,2,A,48,false
30,30001,0,P1,A,0,1,5,0,5,1,A,35,false
30,30001,1,P2,B,0,1,5,0,5,1,A,33,false
30,30002,0,P1,A,0,1,5,0,5,1,A,38,false
30,30002,1,P2,B,0,1,5,0,5,1,A,46,false
30,30003,0,P1,A,0,1,5,0,5,1,A,30,false
30,30003,1,P2,B,0,1,5,0,5,1,A,40,false
30,30004,0,P1,A,0,1,5,0,5,1,A,27,false
30,30004,1,P2,B,0,1,5,0,5,1,A,38,false
30,30005,0,P1,A,0,1,5,0,5,1,A,42,false
30,30005,1,P2,B,0,1,5,0,5,1,A,62,false
31,31001,0,P1,A,0,1,5,0,6,0,A,25,false
31,31001,1,P2,B,0,1,5,0,6,0,B,21,false
31,31002,0,P1,A,0,1,5,0,6,0,A,27,false
31,31002,1,P2,B,0,1,5,0,6,0,A,26,false
31,31003,0,P1,A,0,1,5,0,6,0,A,38,false
31,31003,1,P2,B,0,1,5,0,6,0,A,28,false
31,31004,0,P1,A,0,1,5,0,6,0,A,26,false
31,31004,1,P2,B,0,1,5,0,6,0,A,31,false
31,31005,0,P1,A,0,1,5,0,6,0,A,30,false
31,31005,1,P2,B,0,1,5,0,6,0,A,25,false
32,32001,0,P1,A,0,1,5,1,0,5,A,51,false
32,32001,1,P2,B,0,1,5,1,0,5,B,55,false
32,32002,0,P1,A,0,1,5,1,0,5,B,32,false
32,32002,1,P2,B,0,1,5,1,0,5,A,34,false
32,32003,0,P1,A,0,1,5,1,0,5,A,33,false
32,32003,1,P2,B,0,1,5,1,0,5,B,33,false
32,32004,0,P1,A,0,1,5,1,0,5,B,40,false
32,32004,1,P2,B,0,1,5,1,0,5,B,37,false
32,32005,0,P1,A,0,1,5,1,0,5,B,30,false
32,32005,1,P2,B,0,1,5,1,0,5,B,35,false
33,33001,0,P1,A,0,1,5,1,1,4,A,32,false
33,33001,1,P2,B,0,1,5,1,1,4,A,28,false
33,33002,0,P1,A,0,1,5,1,1,4,A,43,false
33,33002,1,P2,B,0,1,5,1,1,4,A,42,false
33,33003,0,P1,A,0,1,5,1,1,4,A,25,false
33,33003,1,P2,B,0,1,5,1,1,4,A,48,false
33,33004,0,P1,A,0,1,5,1,1,4,A,25,false
33,33004,1,P2,B,0,1,5,1,1,4,A,30,false
33,33005,0,P1,A,0,1,5,1,1,4,A,35,false
33,33005,1,P2,B,0,1,5,1,1,4,A,32,false
34,34001,0,P1,A,0,1,5,1,2,3,A,32,false
34,34001,1,P2,B,0,1,5,1,2,3,A,20,false
34,34002,0,P1,A,0,1,5,1,2,3,A,45,false
34,34002,1,P2,B,0,1,5,1,2,3,A,46,false
34,34003,0,P1,A,0,1,5,1,2,3,A,27,false
34,34003,1,P2,B,0,1,5,1,2,3,A,26,false
34,34004,0,P1,A,0,1,5,1,2,3,A,37,false
34,34004,1,P2,B,0,1,5,1,2,3,A,39,false
34,34005,0,P1,A,0,1,5,1,2,3,A,63,false
34,34005,1,P2,B,0,1,5,1,2,3,A,80,false
35,35001,0,P1,A,0,1,5,1,3,2,A,27,false
35,35001,1,P2,B,0,1,5,1,3,2,A,38,false
35,35002,0,P1,A,0,1,5,1,3,2,A,35,false
35,35002,1,P2,B,0,1,5,1,3,2,A,41,false
35,35003,0,P1,A,0,1,5,1,3,2,A,29,false
35,35003,1,P2,B,0,1,5,1,3,2,A,34,false
35,35004,0,P1,A,0,1,5,1,3,2,A,59,false
35,35004,1,P2,B,0,1,5,1,3,2,A,50,false
35,35005,0,P1,A,0,1,5,1,3,2,A,30,false
35,35005,1,P2,B,0,1,5,1,3,2,A,26,false
36,36001,0,P1,A,0,1,5,1,4,1,A,29,false
36,36001,1,P2,B,0,1,5,1,4,1,A,34,false
36,36002,0,P1,A,0,1,5,1,4,1,A,33,false
36,36002,1,P2,B,0,1,5,1,4,1,A,43,false
36,36003,0,P1,A,0,1,5,1,4,1,A,29,false
36,36003,1,P2,B,0,1,5,1,4,1,A,34,false
36,36004,0,P1,A,0,1,5,1,4,1,A,49,false
36,36004,1,P2,B,0,1,5,1,4,1,A,30,false
36,36005,0,P1,A,0,1,5,1,4,1,A,27,false
36,36005,1,P2,B,0,1,5,1,4,1,A,24,false
37,37001,0,P1,A,0,1,5,1,5,0,A,47,false
37,37001,1,P2,B,0,1,5,1,5,0,A,30,false
37,37002,0,P1,A,0,1,5,1,5,0,A,24,false
37,37002,1,P2,B,0,1,5,1,5,0,A,25,false
37,37003,0,P1,A,0,1,5,1,5,0,A,40,false
37,37003,1,P2,B,0,1,5,1,5,0,A,35,false
37,37004,0,P1,A,0,1,5,1,5,0,A,26,false
37,37004,1,P2,B,0,1,5,1,5,0,A,39,false
37,37005,0,P1,A,0,1,5,1,5,0,A,36,false
37,37005,1,P2,B,0,1,5,1,5,0,A,37,false
38,38001,0,P1,A,0,1,5,2,0,4,A,29,false
38,38001,1,P2,B,0,1,5,2,0,4,A,30,false
38,38002,0,P1,A,0,1,5,2,0,4,B,28,false
38,38002,1,P2,B,0,1,5,2,0,4,A,36,false
38,38003,0,P1,A,0,1,5,2,0,4,A,23,false
38,38003,1,P2,B,0,1,5,2,0,4,A,30,false
38,38004,0,P1,A,0,1,5,2,0,4,A,41,false
38,38004,1,P2,B,0,1,5,2,0,4,A,50,false
38,38005,0,P1,A,0,1,5,2,0,4,A,35,false
38,38005,1,P2,B,0,1,5,2,0,4,A,37,false
39,39001,0,P1,A,0,1,5,2,1,3,A,48,false
39,39001,1,P2,B,0,1,5,2,1,3,B,37,false
39,39002,0,P1,A,0,1,5,2,1,3,A,25,false
39,39002,1,P2,B,0,1,5,2,1,3,A,23,false
39,39003,0,P1,A,0,1,5,2,1,3,A,33,false
39,39003,1,P2,B,0,1,5,2,1,3,A,38,false
39,39004,0,P1,A,0,1,5,2,1,3,A,35,false
39,39004,1,P2,B,0,1,5,2,1,3,A,34,false
39,39005,0,P1,A,0,1,5,2,1,3,A,39,false
39,39005,1,P2,B,0,1,5,2,1,3,A,66,false
40,40001,0,P1,A,0,1,5,2,2,2,A,34,false
40,40001,1,P2,B,0,1,5,2,2,2,A,38,false
40,40002,0,P1,A,0,1,5,2,2,2,A,31,false
40,40002,1,P2,B,0,1,5,2,2,2,A,28,false
40,40003,0,P1,A,0,1,5,2,2,2,A,37,false
40,40003,1,P2,B,0,1,5,2,2,2,A,37,false
40,40004,0,P1,A,0,1,5,2,2,2,A,31,false
40,40004,1,P2,B,0,1,5,2,2,2,A,36,false
40,40005,0,P1,A,0,1,5,2,2,2,A,39,false
40,40005,1,P2,B,0,1,5,2,2,2,A,32,false
41,41001,0,P1,A,0,1,5,2,3,1,A,23,false
41,41001,1,P2,B,0,1,5,2,3,1,A,33,false
41,41002,0,P1,A,0,1,5,2,3,1,A,28,false
41,41002,1,P2,B,0,1,5,2,3,1,A,26,false
41,41003,0,P1,A,0,1,5,2,3,1,A,31,false
41,41003,1,P2,B,0,1,5,2,3,1,A,28,false
41,41004,0,P1,A,0,1,5,2,3,1,A,21,false
41,41004,1,P2,B,0,1,5,2,3,1,A,24,false
41,41005,0,P1,A,0,1,5,2,3,1,A,32,false
41,41005,1,P2,B,0,1,5,2,3,1,A,23,false
42,42001,0,P1,A,0,1,5,2,4,0,A,30,false
42,42001,1,P2,B,0,1,5,2,4,0,A,22,false
42,42002,0,P1,A,0,1,5,2,4,0,A,31,false
42,42002,1,P2,B,0,1,5,2,4,0,A,25,false
42,42003,0,P1,A,0,1,5,2,4,0,A,30,false
42,42003,1,P2,B,0,1,5,2,4,0,A,30,false
42,42004,0,P1,A,0,1,5,2,4,0,A,30,false
42,42004,1,P2,B,0,1,5,2,4,0,A,29,false
42,42005,0,P1,A,0,1,5,2,4,0,A,28,false
42,42005,1,P2,B,0,1,5,2,4,0,A,33,false
43,43001,0,P1,A,0,1,5,3,0,3,A,35,false
43,43001,1,P2,B,0,1,5,3,0,3,A,28,false
43,43002,0,P1,A,0,1,5,3,0,3,A,26,false
43,43002,1,P2,B,0,1,5,3,0,3,A,40,false
43,43003,0,P1,A,0,1,5,3,0,3,A,31,false
43,43003,1,P2,B,0,1,5,3,0,3,A,31,false
43,43004,0,P1,A,0,1,5,3,0,3,A,31,false
43,43004,1,P2,B,0,1,5,3,0,3,A,38,false
43,43005,0,P1,A,0,1,5,3,0,3,A,34,false
43,43005,1,P2,B,0,1,5,3,0,3,A,37,false
44,44001,0,P1,A,0,1,5,3,1,2,A,35,false
44,44001,1,P2,B,0,1,5,3,1,2,A,48,false
44,44002,0,P1,A,0,1,5,3,1,2,A,49,false
44,44002,1,P2,B,0,1,5,3,1,2,A,38,false
44,44003,0,P1,A,0,1,5,3,1,2,A,31,false
44,44003,1,P2,B,0,1,5,3,1,2,A,46,false
44,44004,0,P1,A,0,1,5,3,1,2,A,32,false
44,44004,1,P2,B,0,1,5,3,1,2,A,24,false
44,44005,0,P1,A,0,1,5,3,1,2,A,39,false
44,44005,1,P2,B,0,1,5,3,1,2,A,35,false
45,45001,0,P1,A,0,1,5,3,2,1,A,33,false
45,45001,1,P2,B,0,1,5,3,2,1,A,27,false
45,45002,0,P1,A,0,1,5,3,2,1,A,26,false
45,45002,1,P2,B,0,1,5,3,2,1,A,34,false
45,45003,0,P1,A,0,1,5,3,2,1,A,29,false
45,45003,1,P2,B,0,1,5,3,2,1,A,35,false
45,45004,0,P1,A,0,1,5,3,2,1,A,27,false
45,45004,1,P2,B,0,1,5,3,2,1,A,35,false
45,45005,0,P1,A,0,1,5,3,2,1,A,34,false
45,45005,1,P2,B,0,1,5,3,2,1,A,32,false
46,46001,0,P1,A,0,1,5,3,3,0,A,31,false
46,46001,1,P2,B,0,1,5,3,3,0,A,20,false
46,46002,0,P1,A,0,1,5,3,3,0,A,30,false
46,46002,1,P2,B,0,1,5,3,3,0,A,32,false
